Code,Name,ListingDate,Shares,ListingBoard,Sector,LastPrice,MarketCap,MinutesFirstAdded,MinutesLastUpdated,HourlyFirstAdded,HourlyLastUpdated,DailyFirstAdded,DailyLastUpdated
POLI,Pollux Hotels Group Tbk.,2019-01-10,2010526400,Pengembangan,Properties & Real Estate,945,1899947448000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2019-01-10,2022-10-14
POLL,Pollux Properties Indonesia Tb,2018-07-11,8318823600,Utama,Properties & Real Estate,302,2512284727200,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-07-11,2022-10-14
POLU,Golden Flower Tbk.,2019-06-26,750000000,Pengembangan,Consumer Cyclicals,454,340500000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2019-06-26,2022-10-14
POLY,Asia Pacific Fibers Tbk,1991-03-12,2495753334,Pengembangan,Consumer Cyclicals,69,172206980046,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
POOL,Pool Advista Indonesia Tbk.,1991-05-20,2341366264,Pengembangan,Financials,50,117068313200,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-10-14
PORT,Nusantara Pelabuhan Handal Tbk,2017-03-16,2813941985,Pengembangan,Infrastructures,690,1941619969650,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2017-03-16,2022-10-14
POSA,Bliss Properti Indonesia Tbk.,2019-05-10,8388870206,Pengembangan,Properties & Real Estate,50,419443510300,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-05-10,2022-10-14
POWR,Cikarang Listrindo Tbk.,2016-06-14,16087156000,Pengembangan,Infrastructures,665,10697958740000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2016-06-14,2022-10-14
PPGL,Prima Globalindo Logistik Tbk.,2020-07-20,750021441,Akselerasi,Transportation & Logistic,113,84752422833,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-07-20 09:00:00,2022-10-14 16:00:00,2020-07-20,2022-10-14
PPRE,PP Presisi Tbk.,2017-11-24,10224271000,Utama,Infrastructures,146,1492743566000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2017-11-24,2022-10-14
PPRO,PP Properti Tbk.,2015-05-19,61675671883,Utama,Properties & Real Estate,50,3083783594150,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2015-05-19,2022-10-14
PRAS,Prima Alloy Steel Universal Tb,1990-07-12,701043478,Utama,Consumer Cyclicals,184,128991999952,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
PRDA,Prodia Widyahusada Tbk.,2016-12-07,937500000,Utama,Healthcare,5075,4757812500000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2016-12-07,2022-10-14
PRIM,Royal Prima Tbk.,2018-05-15,3393434905,Pengembangan,Healthcare,192,651539501760,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-05-15,2022-10-14
PSAB,J Resources Asia Pasifik Tbk.,2003-04-22,26460000000,Pengembangan,Basic Materials,117,3095820000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2003-04-22,2022-10-14
PSDN,Prasidha Aneka Niaga Tbk,1994-10-18,1440000000,Pengembangan,Consumer Non-Cyclicals,93,133920000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
PSGO,Palma Serasih Tbk.,2019-11-25,18850000000,Pengembangan,Consumer Non-Cyclicals,155,2921750000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2019-11-25,2022-10-14
PSKT,Red Planet Indonesia Tbk.,1995-09-19,10351231636,Pengembangan,Consumer Cyclicals,78,807396067608,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
PSSI,Pelita Samudera Shipping Tbk.,2017-12-05,5417063153,Utama,Energy,525,2843958155325,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2017-12-05,2022-10-14
PTBA,Bukit Asam Tbk.,2002-12-23,11520659250,Utama,Energy,4230,48732388627500,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2002-12-23,2022-10-14
PTDU,Djasa Ubersakti Tbk.,2020-12-08,1500000000,Pengembangan,Infrastructures,72,108000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-12-08 09:00:00,2022-10-14 16:00:00,2020-12-08,2022-10-14
PTIS,Indo Straits Tbk.,2011-07-12,550165300,Utama,Energy,212,116635043600,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2011-07-12,2022-10-14
PTPP,PP (Persero) Tbk.,2010-02-09,6199897354,Utama,Infrastructures,890,5517908645060,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2010-02-09,2022-10-14
PTPW,Pratama Widya Tbk.,2020-02-07,878187500,Pengembangan,Infrastructures,1020,895751250000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2020-02-07,2022-10-14
PTRO,Petrosea Tbk.,1990-05-21,1008605000,Utama,Energy,2910,2935040550000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
PTSN,Sat Nusapersada Tbk,2007-11-08,5314344000,Utama,Technology,186,988467984000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2007-11-08,2022-10-14
PTSP,Pioneerindo Gourmet Internatio,1994-05-30,220808000,Pengembangan,Consumer Cyclicals,4400,971555200000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
PUDP,Pudjiadi Prestige Tbk.,1994-11-18,329560000,Utama,Properties & Real Estate,384,126551040000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
PURA,Putra Rajawali Kencana Tbk.,2020-01-22,5946264082,Pengembangan,Transportation & Logistic,50,297313204100,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2020-01-22,2022-10-14
PURE,Trinitan Metals and Minerals T,2019-10-09,1375181505,Utama,Basic Materials,51,70134256755,2021-11-01 09:00:00,2022-07-29 15:59:00,2020-04-16 09:00:00,2022-07-29 16:00:00,2019-10-09,2022-10-14
PURI,Puri Global Sukses Tbk.,2020-09-08,1000000000,Pengembangan,Properties & Real Estate,408,408000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-09-08 09:00:00,2022-10-14 16:00:00,2020-09-08,2022-10-14
PWON,Pakuwon Jati Tbk.,1989-10-09,48159602400,Utama,Properties & Real Estate,444,21382863465600,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
PYFA,Pyridam Farma Tbk,2001-10-16,535080000,Pengembangan,Healthcare,875,468195000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-10-16,2022-10-14
PZZA,Sarimelati Kencana Tbk.,2018-05-23,3021875000,Utama,Consumer Cyclicals,550,1662031250000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-05-23,2022-10-14
RAFI,Sari Kreasi Boga Tbk.,2022-08-05,3128090000,Pengembangan,Consumer Cyclicals,189,591209010000,2022-08-05 09:00:00,2022-10-14 15:59:00,2022-08-05 09:00:00,2022-10-14 16:00:00,2022-08-05,2022-10-14
RAJA,Rukun Raharja Tbk.,2006-04-19,4227082500,Utama,Energy,975,4121405437500,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2006-04-19,2022-10-14
RALS,Ramayana Lestari Sentosa Tbk.,1996-07-24,7096000000,Utama,Consumer Cyclicals,565,4009240000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2022-04-18,2022-10-14
RANC,Supra Boga Lestari Tbk.,2012-06-07,1564487500,Utama,Consumer Non-Cyclicals,940,1470618250000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2012-06-07,2022-10-14
RBMS,Ristia Bintang Mahkotasejati T,1997-12-19,2656212826,Utama,Properties & Real Estate,51,135466854126,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
RCCC,Utama Radar Cahaya Tbk.,2022-08-02,750000000,Akselerasi,Transportation & Logistic,119,89250000000,2022-08-02 09:00:00,2022-10-14 15:59:00,2022-08-02 09:00:00,2022-10-14 16:00:00,2022-08-02,2022-10-14
RDTX,Roda Vivatex Tbk,1990-05-14,268800000,Utama,Properties & Real Estate,8900,2392320000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
REAL,Repower Asia Indonesia Tbk.,2019-12-06,6633610151,Pengembangan,Properties & Real Estate,50,331680507550,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2019-12-06,2022-10-14
RELI,Reliance Sekuritas Indonesia T,2005-07-13,1800000000,Utama,Financials,890,1602000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2005-07-13,2022-10-14
RICY,Ricky Putra Globalindo Tbk,1998-01-22,641717510,Utama,Consumer Cyclicals,106,68022056060,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
RIGS,Rig Tenders Indonesia Tbk.,1990-03-05,609130000,Pengembangan,Energy,600,365478000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
RIMO,Rimo International Lestari Tbk,2000-11-10,45080600000,Pengembangan,Properties & Real Estate,,,,,,,2001-04-16,2022-10-14
RISE,Jaya Sukses Makmur Sentosa Tbk,2018-07-09,10945000000,Pengembangan,Consumer Cyclicals,920,10069400000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-07-09,2022-10-14
RMBA,Bentoel Internasional Investam,1990-03-05,36401136250,Utama,Consumer Non-Cyclicals,306,11138747692500,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2022-04-18,2022-10-14
RMKE,RMK Energy Tbk.,2021-12-07,4375000000,Utama,Energy,1015,4440625000000,2021-12-07 09:00:00,2022-10-14 15:59:00,2021-12-07 09:00:00,2022-10-14 16:00:00,2021-12-07,2022-10-14
ROCK,Rockfields Properti Indonesia ,2020-09-10,1435185100,Pengembangan,Properties & Real Estate,396,568333299600,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-09-10 09:00:00,2022-10-14 16:00:00,2020-09-10,2022-10-14
RODA,Pikko Land Development Tbk.,2001-10-22,13592128209,Pengembangan,Properties & Real Estate,78,1060186000302,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-10-22,2022-10-14
RONY,Aesler Grup Internasional Tbk.,2020-04-09,1250000000,Pengembangan,Infrastructures,800,1000000000000,2021-11-01 09:00:00,2021-12-31 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-04-09,2022-10-14
ROTI,Nippon Indosari Corpindo Tbk.,2010-06-28,6186488888,Utama,Consumer Non-Cyclicals,1250,7733111110000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2022-04-18,2022-10-14
RSGK,Kedoya Adyaraya Tbk.,2021-09-08,929675000,Utama,Healthcare,1190,1106313250000,2021-11-01 09:00:00,2022-10-14 15:59:00,2021-09-08 09:00:00,2022-10-14 16:00:00,2021-09-08,2022-10-14
RUIS,Radiant Utama Interinsco Tbk.,2006-07-12,770000000,Pengembangan,Energy,232,178640000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2022-04-18,2022-10-14
RUNS,Global Sukses Solusi Tbk.,2021-09-08,983557875,Akselerasi,Technology,151,148517239125,2021-11-01 09:00:00,2022-10-14 15:59:00,2021-09-08 09:00:00,2022-10-14 16:00:00,2021-09-08,2022-10-14
SAFE,Steady Safe Tbk,1994-08-15,615145012,Pengembangan,Transportation & Logistic,198,121798712376,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SAME,Sarana Meditama Metropolitan T,2013-01-11,17113987263,Pengembangan,Healthcare,270,4620776561010,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2013-01-11,2022-10-14
SAMF,Saraswanti Anugerah Makmur Tbk,2020-03-31,5125000000,Utama,Basic Materials,424,2173000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2020-03-31,2022-10-14
SAPX,Satria Antaran Prima Tbk.,2018-10-03,833333300,Pengembangan,Transportation & Logistic,910,758333303000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-10-03,2022-10-14
SATU,Kota Satu Properti Tbk.,2018-11-05,1375000000,Pengembangan,Properties & Real Estate,75,103125000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-11-05,2022-10-14
SBAT,Sejahtera Bintang Abadi Textil,2020-04-08,4752933307,Pengembangan,Consumer Cyclicals,50,237646665350,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2020-04-08,2022-10-14
SBMA,Surya Biru Murni Acetylene Tbk,2021-09-08,929483277,Pengembangan,Basic Materials,226,210063220602,2021-11-01 09:00:00,2022-10-14 15:59:00,2021-09-08 09:00:00,2022-10-14 16:00:00,2021-09-08,2022-10-14
SCCO,Supreme Cable Manufacturing & ,1982-07-20,205583400,Utama,Industrials,8100,1665225540000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SCMA,Surya Citra Media Tbk.,2002-07-16,73970569505,Utama,Consumer Cyclicals,208,15385878457040,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2002-07-16,2022-10-14
SCNP,Selaras Citra Nusantara Perkas,2020-09-07,2500000000,Pengembangan,Consumer Cyclicals,248,620000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-09-07 09:00:00,2022-10-14 16:00:00,2020-09-07,2022-10-14
SCPI,Organon Pharma Indonesia Tbk.,1990-06-08,3600000,Pengembangan,Healthcare,29000,104400000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SDMU,Sidomulyo Selaras Tbk.,2011-07-12,1135225000,Pengembangan,Transportation & Logistic,83,94223675000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2011-07-12,2022-10-14
SDPC,Millennium Pharmacon Internati,1990-05-07,1274000000,Utama,Consumer Non-Cyclicals,124,157976000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SDRA,Bank Woori Saudara Indonesia 1,2006-12-15,8482552020,Utama,Financials,575,4877467411500,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2006-12-15,2022-10-14
SEMA,Semacom Integrated Tbk.,2022-01-10,1347000000,Pengembangan,Energy,154,207438000000,2022-01-10 09:00:00,2022-10-14 15:59:00,2022-01-10 09:00:00,2022-10-14 16:00:00,2022-01-10,2022-10-14
SFAN,Surya Fajar Capital Tbk.,2019-06-19,1359934021,Pengembangan,Financials,1585,2155495423285,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2019-06-19,2022-10-14
SGER,Sumber Global Energy Tbk.,2020-08-10,1959427139,Pengembangan,Energy,695,1361801861605,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-08-10 09:00:00,2022-10-14 16:00:00,2020-08-10,2022-10-14
SGRO,Sampoerna Agro Tbk.,2007-06-18,1818622000,Utama,Consumer Non-Cyclicals,2100,3819106200000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2007-06-18,2022-10-14
SHID,Hotel Sahid Jaya International,1990-05-08,1119326168,Pengembangan,Consumer Cyclicals,1635,1830098284680,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SHIP,Sillo Maritime Perdana Tbk.,2016-06-16,2719790000,Pengembangan,Energy,975,2651795250000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2016-06-16,2022-10-14
SICO,Sigma Energy Compressindo Tbk.,2022-04-08,910000000,Pengembangan,Energy,256,232960000000,2022-04-08 09:00:00,2022-10-14 15:59:00,2022-04-08 09:00:00,2022-10-14 16:00:00,2022-04-08,2022-10-14
SIDO,Industri Jamu dan Farmasi Sido,2013-12-18,30000000000,Utama,Healthcare,655,19650000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2013-12-18,2022-10-14
SILO,Siloam International Hospitals,2013-09-12,13006125000,Utama,Healthcare,1010,13136186250000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2013-09-12,2022-10-14
SIMA,Siwani Makmur Tbk,1994-06-03,442589871,Pengembangan,Basic Materials,,,,,,,2001-04-16,2022-10-14
SIMP,Salim Ivomas Pratama Tbk.,2011-06-09,15816310000,Utama,Consumer Non-Cyclicals,404,6389789240000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2011-06-09,2022-10-14
SINI,Singaraja Putra Tbk.,2019-11-08,471826150,Pengembangan,Industrials,368,173632023200,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2019-11-08,2022-10-14
SIPD,Sreeya Sewu Indonesia Tbk.,1996-12-27,1339102579,Pengembangan,Consumer Non-Cyclicals,1215,1627009633485,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SKBM,Sekar Bumi Tbk.,2012-09-28,1730103217,Pengembangan,Consumer Non-Cyclicals,376,650518809592,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2012-09-28,2022-10-14
SKLT,Sekar Laut Tbk.,1993-09-08,690740500,Pengembangan,Consumer Non-Cyclicals,2100,1450555050000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SKRN,Superkrane Mitra Utama Tbk.,2018-10-11,1500000000,Pengembangan,Industrials,1830,2745000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-10-11,2022-10-14
SKYB,Northcliff Citranusa Indonesia,2010-07-07,585000000,Pengembangan,Technology,,,,,,,2010-07-07,2022-10-14
SLIS,Gaya Abadi Sempurna Tbk.,2019-10-07,2000000000,Pengembangan,Consumer Cyclicals,278,556000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2019-10-07,2022-10-14
SMAR,Smart Tbk.,1992-11-20,2872193366,Pengembangan,Consumer Non-Cyclicals,4450,12781260478700,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SMBR,Semen Baturaja (Persero) Tbk.,2013-06-28,9932534336,Utama,Basic Materials,394,3913418528384,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2013-06-28,2022-10-14
SMCB,Solusi Bangun Indonesia Tbk.,1977-08-10,9019381973,Utama,Basic Materials,1425,12852619311525,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SMDM,Suryamas Dutamakmur Tbk.,1995-10-12,4772138237,Pengembangan,Properties & Real Estate,354,1689336935898,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SMDR,Samudera Indonesia  Tbk.,1999-07-05,3275120000,Utama,Transportation & Logistic,2350,7696532000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SMGR,Semen Indonesia (Persero) Tbk.,1991-07-08,5931520000,Utama,Basic Materials,7200,42706944000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SMKL,Satyamitra Kemas Lestari Tbk.,2019-07-11,3405598451,Utama,Basic Materials,274,933133975574,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2019-07-11,2022-10-14
SMKM,Sumber Mas Konstruksi Tbk.,2022-03-09,1253000000,Akselerasi,Infrastructures,496,621488000000,2022-03-09 09:00:00,2022-10-14 15:59:00,2022-03-09 09:00:00,2022-10-14 16:00:00,2022-03-09,2022-10-14
SMMA,Sinarmas Multiartha Tbk.,1995-07-05,6367664717,Utama,Financials,12300,78322276019100,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SMMT,Golden Eagle Energy Tbk.,1997-12-01,3150000000,Pengembangan,Energy,755,2378250000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SMRA,Summarecon Agung Tbk.,1990-05-07,16508568358,Utama,Properties & Real Estate,565,9327341122270,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SMRU,SMR Utama Tbk.,2011-10-10,12499385782,Pengembangan,Energy,,,,,,,2011-10-10,2022-10-14
SMSM,Selamat Sempurna Tbk.,1996-09-09,5758675440,Utama,Consumer Cyclicals,1380,7946972107200,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SNLK,Sunter Lakeside Hotel Tbk.,2021-03-29,450000000,Pengembangan,Consumer Cyclicals,1015,456750000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2021-03-29 09:00:00,2022-10-14 16:00:00,2021-03-29,2022-10-14
SOCI,Soechi Lines Tbk.,2014-12-03,7059000000,Utama,Energy,189,1334151000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2014-12-03,2022-10-14
SOFA,Boston Furniture Industries Tb,2020-07-07,1653574499,Akselerasi,Consumer Cyclicals,30,49607234970,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-07-07 09:00:00,2022-10-14 16:00:00,2020-07-07,2022-10-14
SOHO,Soho Global Health Tbk.,2020-09-08,1269168239,Utama,Healthcare,5675,7202529756325,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-09-08 09:00:00,2022-10-14 16:00:00,2020-09-08,2022-10-14
SONA,Sona Topas Tourism Industry Tb,1992-07-21,331200000,Utama,Consumer Cyclicals,3630,1202256000000,2021-11-01 09:00:00,2022-07-22 15:59:00,2020-04-16 09:00:00,2022-07-22 16:00:00,2001-04-16,2022-10-14
SOSS,Shield On Service Tbk.,2018-11-06,660098805,Pengembangan,Industrials,274,180867072570,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-11-06,2022-10-14
SOTS,Satria Mega Kencana Tbk.,2018-12-10,1000000075,Pengembangan,Consumer Cyclicals,306,306000022950,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-12-10,2022-10-14
SPMA,Suparma Tbk.,1994-11-16,2791233198,Utama,Basic Materials,422,1177900409556,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SPTO,Surya Pertiwi Tbk.,2018-05-14,2700000000,Pengembangan,Industrials,570,1539000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-05-14,2022-10-14
SQMI,Wilton Makmur Indonesia Tbk.,2004-07-15,15537591429,Pengembangan,Basic Materials,78,1211932131462,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2004-07-15,2022-10-14
SRAJ,Sejahteraraya Anugrahjaya Tbk.,2011-04-11,12000705445,Utama,Healthcare,137,1644096645965,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2011-04-11,2022-10-14
SRIL,Sri Rejeki Isman Tbk.,2013-06-17,20452176844,Utama,Consumer Cyclicals,146,2986017819224,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-06-17,2022-10-14
SRSN,Indo Acidatama Tbk,1993-01-11,6020000000,Utama,Basic Materials,52,313040000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SRTG,Saratoga Investama Sedaya Tbk.,2013-06-26,13564835000,Utama,Financials,2440,33098197400000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2013-06-26,2022-10-14
SSIA,Surya Semesta Internusa Tbk.,1997-03-27,4705249440,Utama,Infrastructures,324,1524500818560,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SSMS,Sawit Sumbermas Sarana Tbk.,2013-12-12,9525000000,Utama,Consumer Non-Cyclicals,1400,13335000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2013-12-12,2022-10-14
SSTM,Sunson Textile Manufacture Tbk,1997-08-20,1170909181,Pengembangan,Consumer Cyclicals,780,913309161180,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
